"cliente_id","ventas"
"633F86D3",25682710.6422386
"633FF6PI",42815789.9838703
"633FPF0N",160032276.259194
"636B60IN",13460089.167035
"636D6II6",13102080.9333816
"636I6N8F",26482170.1036964
"636PDIF8",40355007.7578649
"636PFBDP",15420645.1826867
"6388NDB0",47933668.028645
"638N0F36",16970450.6648145
"638N8PD8",65803523.4358528
"638NN3DN",6251712.66668363
"638NN868",15591596.0495835
"63BDDNI3",19512097.9097361
"63D0F80N",16236058.026436
"63D0FI0P",24275732.5177526
"63D30I3I",24427115.212445
"63D66FDI",18140335.2925124
"63D680DI",98203991.844875
"63DBNB0N",12682293.9243019
"63DD0PDB",34708076.8481655
"63F00BPP",22227365.3367863
"63F33860",19405713.7973459
"63F3F63F",9484547.5083969
"63FN080P",13834877.6110163
"63FN086N",27897284.2753492
"63FN0N66",19388953.1139031
"63FNI6IN",109728465.260213
"63FNP3FN",36420777.7404929
"63FP006F",49391708.9145116
"63I3NDP3",14769974.3088651
"63IDDPIB",7687350.70434104
"63IN0F0D",14877096.9069755
"63IPFFID",27159989.1895894
"63IPPNF8",14905420.099977
"63N3063F",18048963.8426809
"63N3806P",15052988.7821379
"63N8I83D",14046941.3167397
"63ND60I3",17367136.9996301
"63NIFBID",7673196.3880041
"63P38B80",27712365.7385535
"63PPNFB3",14603543.2914208
"6600F00N",10527029.6754785
"66066PID",28765207.7994642
"660NPN00",14077481.1013319
"6636I88B",21279457.5568737
"663808D6",14586047.676392
"663B38DB",27373820.6769554
"6663NIPD",14586047.676392
"6663PD3I",6471943.11212902
"666BI60P",16235262.0893817
"666BN8NI",38790606.9505292
"6680IBNI",32542928.7010405
"66830N33",19321850.3306399
"6686P3NN",16116645.8855355
"668IN300",20896082.3985763
"668N6D88",37290480.939105
"66BPI66D",41875903.3121395
"66D6NN6F",33328834.6995821
"66D6PIBI",31689789.1883091
"66DN066B",24125009.6483066
"66DNN3NP",27862801.1884832
"66I0D8DF",34423444.5313135
"66I0PIII",14586047.676392
"66IN8FI0",27621515.6844734
"66N00N38",28817111.6459037
"66NF86DI",23467784.6466939
"66PDP066",15531706.0416427
"66PFIPNP",22222102.3509353
"66PFNDIP",18996091.9073928
"66PFNP68",26009240.4298225
"680BF08B",20633827.4370531
"680DB38F",26976545.96865
"680P886D",35138703.5521089
"68306IPB",30266292.1460906
"68333F0B",19540533.9563144
"6833DN8F",19949882.3316607
"6836P3F3",6168132.06811567
"6838D0PB",10142516.8055484
"683B3DPB",17767649.0123945
"683BB88I",15514191.1198847
"683F6P60",64661414.8141783
"683FFD38",27325666.0875179
"683IBF08",21157778.2515768
"683IIFFP",14586047.676392
"6860BB8N",26766782.5119381
"6860F6BD",8132414.64506713
"6863D036",24886282.0232834
"686N83N8",14586047.676392
"686NN0P0",53859593.8224925
"686P0DFB",15975043.2536151
"686PB380",65814170.5467458
"68806F66",16170535.7212318
"6880IDPI",40474831.3009893
"688683FD",13455799.6847639
"68B00N60",10430785.3813497
"68B80PPF",17361753.0376067
"68BI0B8F",34066519.2460558
"68D00III",16340189.5801909
"68DB0688",13778658.0314281
"68DNI3P8",17737926.4050922
"68F0I0PF",15519022.8197247
"68FD030N",17799435.4252455
"68I03N6B",51449991.9401246
"68I03N8F",27048417.175433
"68I0888F",33560143.7458766
"68I30FII",15208439.9419404
"68I6FN6I",23457508.9156309
"68I8ID8N",23102489.7401687
"68INB68I",14684451.2335776
"68INPF8B",19063154.1408488
"68IPII0N",24034362.9389289
"68N6F0NI",24978758.8755585
"68NF6NID",33342250.0024866
"68NFINI6",33872211.9409191
"68P0NFDB",193962771.243335
"68P86PPD",22267360.0197803
"68P8838D",14586047.676392
"68PDBNIP",24907162.981006
"68PFN8F3",67352927.4554962
"68PI3IBI",35034644.8180747
"68PN3D86",25064229.1635007
"6B03I3N0",59669262.308255
"6B06DN0F",13256783.7859609
"6B0F6D08",19264363.6722464
"6B0IP08F",14586047.676392
"6B660IDP",26927045.1815555
"6B66II3N",31064267.7219139
"6B6D3636",13733357.1940194
"6B6NI866",14710441.9237751
"6B836D86",26024401.7572407
"6B83FNPF",26699664.0817022
"6B8633N6",18886392.1951917
"6B8B8FBB",18925017.1862171
"6B8NF6D3",34891351.4536614
"6BB8F3I6",27184375.3857953
"6BBDF8ID",32444988.8335265
"6BBI0IB6",24353223.2661902
"6BBIBNPD",34365207.7165848
"6BBID88P",14870538.6914472
"6BF3P6F3",37525219.8393034
"6BFBPP6N",22623200.8210037
"6BFFD3BB",24144439.7889325
"6BI0P8D0",14636872.7332997
"6BI636IN",25602536.8693393
"6BNNB0D8",18163290.9157442
"6BNNB303",18832278.8389779
"6BNNDBB3",10746007.9066415
"6BP3DB08",20973668.8078964
"6BPBDB08",53039478.5253347
"6BPFDPNN",39146568.8658022
"6BPN68F6",26207357.2892126
"6D0B6BPI",14586047.676392
"6D0B6FPD",59414916.9086587
"6D0BBNF0",19640110.8398785
"6D0FDIB6",41021396.3034469
"6D0PIPDB",68444647.8985369
"6D60D6F0",36047796.6985576
"6D6N3600",18618912.5539369
"6D8088FP",3061519.77055197
"6DB3NBID",14616968.6355926
"6DBBBN80",14586047.676392
"6DBBNB0N",14619747.1948491
"6DBFD6DI",38971510.8640329
"6DDNNPF3",17330607.2838688
"6DF60F3D",35109164.4337734
"6DI0DP8F",14869280.5633922
"6DIDF636",54699132.0008875
"6DN88PPN",30779976.1681979
"6DP8IN6F",20349882.0078145
"6DPDI00P",19209118.9356104
"6F08BNBN",15521190.0014994
"6F08D3N3",14937667.1690742
"6F0DB0F8",20781139.499293
"6F3038ID",27289488.1798553
"6F3633F0",15058580.3758871
"6F3FBF08",14538482.7313005
"6F3ND30P",18008907.8796078
"6F600P33",22046170.4245108
"6F60D068",49653890.9657336
"6F60P0P0",20389123.4818204
"6F6680DB",70351469.4904079
"6F66F3NF",13866279.3836239
"6F83I88F",21093683.5241017
"6F88I0DB",28445430.9966081
"6F8BBNPP",14889635.6931212
"6F8DF68D",19676585.3176619
"6F8I0060",27458495.6794873
"6FB0I3BI",59221271.0506944
"6FB0PF03",54121336.6007673
"6FBF3NP3",19177880.2578721
"6FD00B80",54339269.7750172
"6FD6I88P",26464078.217017
"6FF80F3B",14538482.7313005
"6FFI6DF8",14870732.5344963
"6FFNBDPI",59911056.7725812
"6FFNIF3I",23478190.7765128
"6FI8DIPB",43274713.8027131
"6FIF00I6",10312416.2618037
"6FIID360",16706679.2913335
"6FIP0030",18613490.3630944
"6FNB880I",27262695.1449009
"6FNN60IB",26803690.989553
"6FNP0DP3",25315646.0604112
"6FNPPB60",26176290.0199814
"6FP00NID",13012610.7817059
"6FP0D30B",19189649.8133882
"6FP3I636",38131534.0284436
"6FP3IB88",40308532.2690976
"6FP3II8I",40585909.9139749
"6FP8PP68",35279431.6323262
"6FPI8F36",29202104.7296029
"6FPII68B",22007959.2710657
"6I03NN6I",44463706.4189987
"6I06NFB3",18612144.6087245
"6I0D36P8",23489875.8176526
"6I0IP008",13800160.280229
"6I0IP3B3",14586047.676392
"6I0NN686",44826888.6487674
"6I300830",14586047.676392
"6I3DBI08",16610565.8495987
"6I3FIFI8",31767179.9287134
"6I3I060B",14586047.676392
"6I603FN6",32905550.5757514
"6I663F03",218810700.213161
"6I6B06N6",33828749.2041607
"6I8883PD",20069030.0164017
"6I8D6IID",16549846.4850317
"6I8D6P8N",35935836.3819562
"6I8IDNIP",35397317.8072523
"6IBF08NP",14385301.3630189
"6IBFIBFD",14811802.0061581
"6IBI00B0",14647803.7792173
"6IBI03BN",57776109.2635643
"6IBNNBN0",23753731.7992706
"6IBNNDD6",40853949.3374113
"6IBNNNDP",14991665.1462603
"6ID00D88",66609522.6166331
"6ID00PDF",18367119.8164214
"6ID80FFP",18334954.1691528
"6IDDFFPF",28170235.3318454
"6IDP3630",14586047.676392
"6IDPB0FD",37038390.8483856
"6II66PN3",29755814.7681007
"6II6BF66",16118574.0444202
"6II6PFPN",23894081.6705348
"6IN30DBD",36788358.949037
"6IN80PNB",26980254.3091431
"6INIPP8B",15324003.076907
"6IP8NB00",8614733.57939708
"6IPD838P",25573807.8895636
"6IPDB6ID",26987433.4602644
"6IPP3BBB",15090064.1089274
"6IPP3NPD",45604954.6286741
"6N030I0F",22196813.9389152
"6N0BB8N3",14951979.6711932
"6N0D8NDB",14552878.4067947
"6N0PDDNF",166898538.168223
"6N0PNBNI",35230224.5669649
"6N3D80P6",30699256.2528309
"6N68N0DB",17460215.1489245
"6N6B3B3P",16430929.842362
"6N888PDI",14908065.7426942
"6N8DP6ND",29705389.4721946
"6N8FFF6F",84114776.2602364
"6N8I6NIP",17762041.2965867
"6N8IBIFP",15221517.8496195
"6NBBD6BD",19700513.2278131
"6NBF86PI",15825128.3181148
"6NBFB8F3",8872818.33746924
"6NBN0D66",21393173.0376119
"6ND3FIBI",22298750.4710406
"6ND8BNB6",6689932.05381212
"6ND8IDN3",37538962.44591
"6ND8INI3",23193552.6282496
"6NDBFI3N",12595572.2922194
"6NDD6IB0",37072487.1391103
"6NDDNPN0",203593052.565363
"6NF0IBI3",56495092.8283244
"6NF3BIDN",19720927.0106625
"6NFI66D0",54434974.767787
"6NFPPP6N",15558609.7170892
"6NIFFIF0",38508702.0450708
"6NIPII3N",15049217.0665383
"6NN0IDP8",100748169.610769
"6NN330B0",45618072.4081353
"6NN3F8PI",25172711.4162462
"6NNI0IIB",43742867.2079525
"6NNP0DBI",31852869.3193415
"6NNPDB0D",13850020.4420377
"6P0D6DN8",14586047.676392
"6P0D80DB",16356679.1877275
"6P0D80II",17649985.623209
"6P0DFIFF",16300792.6556532
"6P0N30DD",14621227.8369865
"6P3N3P08",14589359.4148484
"6P60BDF3",16011089.6323845
"6P6F6N6F",38673295.7383087
"6P6ID86I",24380274.5342087
"6P6N80FF",75205206.1797979
"6P86B0NF",17803450.3418836
"6P88B8I0",16853552.7805063
"6PB0FD3B",17249164.7769422
"6PB30NF8",16346428.2995598
"6PB3BPDF",54429295.9094698
"6PB633B8",16166998.4943692
"6PBPI8F8",14538482.7313005
"6PD38DB6",38763551.5094519
"6PD3NFNB",14586047.676392
"6PFBFPIN",14538482.7313005
"6PFIBNNN",34112562.794063
"6PFIF0FB",14538482.7313005
"6PFII36F",15667539.8346263
"6PI0BDI8",16033256.1563592
"6PI0NBD0",17667069.559417
"6PI8FII6",11613675.3681471
"6PIN830D",87191407.0688021
"6PNB0IDB",27833219.833138
"6PND6FBP",58553034.7313217
"6PP8D0NN",19583120.1416232
"6PPD6NDN",26136943.1809523
"6PPD8PIB",35505394.4147865
"6PPP63PB",15728879.3569287
"6PPP88N6",35236191.8809725
"6PPPFNBN",28595908.0059755
"8000P00B",34271953.8615969
"80080038",17722741.3953142
"8008NF80",15935587.0471799
"800BB86P",28588712.5331486
"800BBP08",25724452.2250614
"800DN3PD",23685072.5821893
"800IPF6F",17613421.6251341
"800NFPNB",26869787.8480858
"8030680P",20757810.4099967
"8030B8FD",23670707.1418529
"8030IP0P",25368920.1490747
"8033633N",37906473.6847007
"8033863P",34485409.5132721
"8033F3BF",18341542.590729
"803F0P6N",17277496.2058597
"803N36PF",90195452.8753385
"806033PI",45257259.8094998
"80686DI3",24274359.2666991
"806D0BF6",35135950.3994817
"806FFN88",13330091.5226912
"806FII3P",15033153.893818
"806IBBDB",13599883.0558348
"808060BN",62544495.7126594
"808068I8",20236951.6731676
"80806D30",39301646.768632
"808FIF8I",9788343.75797592
"808I3B8I",74407519.8855109
"808I3D30",24870032.0389348
"808IBDPF",45617149.7438735
"808IF3B8",23138507.6102407
"80B6FP38",22609856.8868408
"80BNP3FN",18888284.8638875
"80BP0ND0",15127165.35351
"80BP368F",15225338.9724992
"80BP88P6",20361163.5204898
"80BP8DF8",29375668.3918451
"80D060II",29716605.1334627
"80D0BB3B",42581276.890258
"80D3I0DF",21492505.8593797
"80DFFB80",20475998.7454672
"80DFFDBF",41741380.9354426
"80DFND8D",26813836.3794003
"80DID33P",15466158.6008618
"80DPP0D3",12622901.6079053
"80F63BF0",24347650.7971599
"80F83PDD",23631860.9108263
"80FBDD8I",59424878.0371048
"80FI6NPD",40481712.8248305
"80FIBF83",19004500.1768522
"80FID8P3",19945732.5010847
"80FNDN6P",16254958.0243174
"80FNFB68",14796528.754783
"80FPNNFN",34820800.8984223
"80I00NII",52748061.4946066
"80I03PD6",28663786.5506046
"80I3DDBP",14698009.847987
"80I88N6F",41500000.4724424
"80II6F80",17994400.9738483
"80IN0D8D",43680258.6138597
"80IPPFB3",17983921.9191744
"80N6INPF",13261704.8409145
"80N8P38I",30832669.4254939
"80NDBNNI",52350026.880116
"80NFN083",70284990.4585923
"80NI3B36",14715771.4029057
"80NP60BN",68903128.5588909
"80P0PFPB",35604937.1965822
"80PFB08I",51722309.4998327
"80PFBP00",15187956.9979456
"80PFD3I3",30445079.0725155
"80PFN0FB",18712340.7620149
"80PIIIFI",16493501.6955428
"83060F83",14698009.847987
"83060FBD",24580603.3622785
"830630NF",14506551.2854416
"83088P6D",16787949.8458171
"830ID6PF",14698009.847987
"830IN0D8",18965130.0826694
"83308BFP",22296117.9461643
"833DN3PI",16114487.6320225
"833IFD0I",146766633.6271
"836B38PP",14698009.847987
"83836P06",40744528.4090358
"8388I3B3",22922547.9440118
"83B633BN",15887508.0659338
"83B68PDD",15184802.8160334
"83B80B0N",35523025.9601867
"83B80BDP",15050451.8748023
"83BFF0ID",25033979.5630126
"83BI03FF",21686940.5312538
"83BP06B6",100198598.018456
"83BPI00D",30261851.6299467
"83BPNP0P",31028537.8770369
"83D00PBN",30994304.5639012
"83D8003I",27317145.0964385
"83D830BD",13129566.3465783
"83D88P8P",24343933.5309147
"83DB33P6",14698009.847987
"83DD06FI",2234300.96174734
"83DN386F",14698009.847987
"83DN6BII",28892869.9129037
"83DPIPID",14275859.0141036
"83F06B86",15350824.9652476
"83F0PIPI",48206398.0737058
"83F3D668",29459052.3960364
"83FBIIBI",23601886.5332839
"83FD88F6",14708807.1638837
"83I6DIP0",18752853.0302697
"83IBP8D3",67249768.6681273
"83IPNDP3",21571924.4136309
"83N0I86D",18592939.6831595
"83N0INB0",6604644.90357742
"83N6FP0D",14827240.5778609
"83NB3I36",14698009.847987
"83NF66FN",16955848.0751993
"83NIPNN3",38419933.0493551
"83NPBI06",35337453.3251811
"83P6FF8N",27250768.5954626
"83PINPF0",16208172.251907
"83PN063I",23482803.360278
"83PPDDN8",21269663.2012768
"86000I0B",19373451.4064241
"8600BDND",20676276.118251
"86068F3I",29511421.4662085
"860IFB80",15159983.20784
"860PB6PB",26598607.04068
"86300836",14669358.6406582
"86303B0P",13597553.5897387
"8638P3PI",16804069.7198611
"863D030F",43339331.101061
"863F08P0",14669358.6406582
"86633N63",14669358.6406582
"8666FIIP",14669358.6406582
"866IIBIP",37790884.6842909
"8680I806",14669358.6406582
"86B68I6I",39138210.4398409
"86BBB6B6",14669358.6406582
"86D3DFNI",82124144.5607149
"86DFNPDI",19489497.0560516
"86FF0FD0",14709726.9738452
"86FPN6FF",14756587.2192599
"86I0N36P",26156690.4872195
"86I6DB0I",17892190.0053387
"86I8FI6N",22888526.3111485
"86IP88NN",28422164.2200167
"86N0P3P8",14669358.6406582
"86NFDBFI",21317925.3977497
"86NIIDPN",25285384.0394477
"86NPP0BN",14669358.6406582
"86P68N6B",16792548.8894392
"86P6B8I0",65837175.3768275
"86PD300N",15450720.5421095
"86PD8IB3",37465045.7891433
"86PDNDDI",14669358.6406582
"86PFF888",31528964.1260763
"86PFFI6N",16252424.5465203
"8800NNPP",23986166.5588533
"8808PNB6",16164154.7008113
"880IN8FF",14702170.0494748
"880P6068",30188049.3357033
"8830PF0P",63007990.1414306
"88360P0B",41096611.2724802
"88368P3D",15272898.117865
"8836ND36",43162694.1591986
"883DPI6D",226476076.535876
"883NDDN3",49730768.951222
"8866N6DP",14698009.847987
"886D0II0",20722762.7013118
"886N6838",28393058.4062929
"886PBDDD",62660220.6868598
"88B063D6",47655931.2754465
"88B086IN",21382486.1085524
"88B0NF88",15902573.3561987
"88D3B0I8",17157442.332267
"88D3D088",39285900.5625534
"88DB6ND3",23357684.8889435
"88F80FD6",21611280.5196947
"88FI63N8",36868009.8880637
"88FIBBN6",45606799.0791385
"88FIFNPN",14669358.6406582
"88FII0BF",14994968.8297764
"88I3BNF8",27921677.1379913
"88IF0FB6",21420179.518468
"88IFDFFN",63459906.5849351
"88IN3IDB",12364818.9260826
"88N86BP6",62447844.9388609
"88NP8IP0",22370227.1240573
"88NPFN83",30925452.4612219
"88P03838",14939139.1647916
"88P066BD",11724300.3366983
"88P0I668",424435.528288335
"88P6BN3F",51382241.6875029
"8B03F3DP",15636010.441491
"8B0DF36I",60094745.0490368
"8B0DN68P",28709463.1874731
"8B0F8F38",93354119.156671
"8B0N30P3",22428545.9839027
"8B33DFIB",27398109.3325014
"8B3B6IPD",35401192.9813798
"8B3NB0FB",52703414.4011309
"8B3NF8BF",20424296.8489926
"8B3NIPDP",15369260.5997603
"8B688F06",28317763.956638
"8B68D6B3",-10123495.2573462
"8B6DP6FD",20216880.3859331
"8B6F80B0",32283006.8153967
"8B806DP8",51372491.8839257
"8B8DF3IP",19875227.0621907
"8B8ID8DD",22350800.5996745
"8B8N0DF6",40778749.0092491
"8B8NNBD8",60882600.7709559
"8BB3PDI8",29800432.2021816
"8BBD0N06",15044485.4686757
"8BBIFD33",88438112.7552127
"8BD30FI3",15793601.0320305
"8BD386BI",21193861.6857119
"8BD3P380",14698009.847987
"8BD63PND",22719046.4268285
"8BDBFFD0",16830354.5511742
"8BDBFI0F",10885335.8105443
"8BDD0NFI",44563541.2770508
"8BDIPBB6",471243.258690767
"8BDPDDFB",15391556.5539655
"8BF3IF88",14698009.847987
"8BFFPIP3",34785138.5471344
"8BFNN6BD",22189707.6507374
"8BFPND3F",14698009.847987
"8BI360D3",14698009.847987
"8BI860D3",16657181.216244
"8BIBFDPD",2977472.96930055
"8BII0DNI",14698009.847987
"8BN0NDI6",24758614.4404849
"8BNDP0N8",26317996.5970744
"8BNP0NIB",40978513.6781212
"8BP3PN00",16677425.3715294
"8BP68DNF",30997711.7694247
"8BPI8PB6",24345401.7656388
"8BPIPN8B",14747126.5333334
"8BPN0FDB",72041788.6078926
"8BPNIN86",18273595.398248
"8BPP08NI",14745917.1118294
"8D0INI8B",6981712.16416152
"8D0N8DF6",24685199.3655437
"8D306I06",58765879.5184421
"8D30BP08",21390563.2031816
"8D30P0N3",14530790.2841913
"8D633038",47822992.289977
"8D63N863",21630398.7665918
"8D688BN0",138638443.401703
"8D68DN6D",14489620.7752928
"8D68DPBF",14698009.847987
"8D6B8FF6",19503199.8632921
"8D6F80N3",16772860.9958653
"8D88I660",25412979.247304
"8D8IDBN0",26463832.6745375
"8DB03BBB",20157934.4470168
"8DBBI0N3",14698009.847987
"8DDFI886",14179511.0487971
"8DFBDBPP",68215826.3438237
"8DFI33I8",21468504.2088548
"8DFN0DD0",27594050.9312419
"8DFPBD63",58463117.6079228
"8DI06DN8",31596784.8222669
"8DN08NF0",24180933.5230586
"8DN66633",9602173.69083765
"8DN8D660",35334852.1790731
"8DNN0IP3",16036247.6888007
"8DP0N6PN",20726693.3366279
"8DP3PDFF",15529655.1532979
"8DPDFF6N",16219909.4007147
"8F00B833",54589478.3617055
"8F3063BF",14669358.6406582
"8F308B68",58064194.4242804
"8F30B6BI",24842793.5429015
"8F3BDDPB",16143969.9340875
"8F83F6BN",15349864.0032593
"8F83PD3F",75809800.7993407
"8F880B3N",29974180.6899199
"8F8B8860",18941133.0540621
"8F8BPN33",132748238.714903
"8F8DBN6I",49867402.9160786
"8F8DDPI0",14895901.8898657
"8F8DN306",1160252.99378045
"8F8PI83N",34228448.8357959
"8FBBIDN0",29727942.9104411
"8FBDF0BN",14669358.6406582
"8FD36PBI",42136951.7354582
"8FD86P3N",14669358.6406582
"8FFDN0D0",47744324.1290834
"8FFP88N6",32829749.1139961
"8FFPPI00",32241398.9842924
"8FI3636B",29186239.4870876
"8FI86NN3",14728403.5407604
"8FI8DF00",14755754.0387431
"8FIDID0P",14669358.6406582
"8FIF0BPD",14669358.6406582
"8FIN3B30",7498202.94707141
"8FIN680I",14669358.6406582
"8FINFB3N",14669358.6406582
"8FINIFPB",2867494.08202989
"8FN3B3P8",40637139.3475365
"8FN8DFPF",176237278.829502
"8FNBB6P8",24494060.4691368
"8FNNN36I",2707590.09689834
"8FPDIBPP",96235360.4413749
"8I00P66I",18493370.032501
"8I06P306",17400074.7368075
"8I33FPD6",16105951.5207463
"8I3800PD",26279305.9746067
"8I38B3NI",63449322.5479747
"8I38BD80",16111256.9320358
"8I3B3BNI",39746618.5913336
"8I3DIFBF",37188464.2256232
"8I3DNB0B",33604458.7335889
"8I3DNPBF",34247741.3736363
"8I3N8086",38795490.9061681
"8I3NIP66",8633347.50043052
"8I3PPPDD",18418910.3377574
"8I680DD3",22304815.6500385
"8I6B30N0",14669358.6406582
"8I6BFN60",17761877.8717349
"8I6IN8BI",15982917.4413259
"8I6P38P0",39222235.9642966
"8I8N638I",16819031.5100008
"8I8PB38N",40580695.8129448
"8ID6B66F",39511954.8197427
"8ID8F03P",14669358.6406582
"8IDDIPD0",30983957.8348111
"8IDP3I0B",56849650.7927806
"8IF0BP6D",19867472.7556457
"8IFB60ID",40651691.3113425
"8IFBIFID",10457308.6644137
"8IFBPD3D",28714931.6703118
"8IFI8P00",14669358.6406582
"8II0F8NP",23346897.1514963
"8II33F3D",16158024.7043756
"8II3B36D",14669358.6406582
"8IIBPP80",14665757.001625
"8IN0BB0D",40556709.9048298
"8INBD83N",14669358.6406582
"8INNPFB8",47394467.9152041
"8IP3PPF8",63962076.5263999
"8IPB0PDP",35468615.1043894
"8IPF0II3",43328662.4828925
"8IPFIFP8",57058472.4000578
"8IPFP38B",25119160.029705
"8IPNF833",22513241.9461324
"8N08D8BB",23879983.7747603
"8N3F0B06",27369096.5371312
"8N3FBDPD",50381119.6276074
"8N60IDFB",14698009.847987
"8N66F0IB",15059645.2080691
"8N68033N",39076470.2716254
"8N6FNPD0",24384508.8511225
"8N86IF0F",40323397.4450265
"8N8B33I6",20776130.0529816
"8N8FDDN3",14698009.847987
"8N8NI3B3",12937917.3454714
"8NB0BFD0",41007645.5429706
"8NBDDB0N",50452503.8899283
"8NBFFFNB",79286074.5176536
"8NBPD303",33163453.5901375
"8NDIP6NP",35978581.5720816
"8NDNP3PF",34548938.6918553
"8NFBF68I",23138474.6557961
"8NI3B0IB",35570354.1997472
"8NIN6DDP",65517548.7170673
"8NN83838",70091171.1782545
"8NNBF836",19056114.8504405
"8NNFB6IF",9513043.33228607
"8NNIDD6I",18519063.4143543
"8NP3F300",29422021.9434456
"8NP6N0NB",44555907.8854193
"8NPB633B",14698009.847987
"8NPF360D",19397653.8268518
"8NPFD63F",13788369.9849473
"8NPPBD3P",23456165.7247825
"8P006BPD",16091638.3197601
"8P0P6NBI",2717574.74817555
"8P30IB6P",14669358.6406582
"8P36368F",15485772.7061334
"8P36DFFP",27920116.4046915
"8P3D0F8P",14669358.6406582
"8P3D8NF8",44003157.9384439
"8P3I6P86",34280211.2882561
"8P3P03DF",91470520.8409075
"8P3PBFB0",49697979.967369
"8P6DPD6B",30879375.2952054
"8P6I0668",23045533.6802009
"8P6PI6NF",21771107.7747043
"8P80FDB3",12695728.209689
"8P8NN0N3",13549462.8738159
"8PB08DFP",32088726.617065
"8PB30DPB",15344957.8791028
"8PD3060D",18933980.657322
"8PD38NDF",22788610.5580464
"8PDDP3DB",14761999.6853304
"8PDF30B3",31363807.6047031
"8PDF3I6D",52750461.8915127
"8PDINB63",38144607.4497649
"8PFBB6N3",14669358.6406582
"8PFP3B08",66199074.2479604
"8PN8NND6",18285975.5359142
"8PNI88D6",14669358.6406582
"B660D0P0",20797513.7494764
"B660F63N",55467086.0688392
"B6638I0I",59984337.6720985
"B666033P",16147809.9144264
"B666BPDN",19514410.3621889
"B66FBD60",40219840.201649
"B6B860F6",39231715.3521327
"B6F300F8",26178801.9570548
"B6F3DPNI",28073887.6078758
"B6F6NPD6",30694916.7206948
"B6F88I3B",17742567.6303587
"B6FBBF0I",15801153.0111648
"B6FI8BB8",19852365.6169876
"B6FIFB66",25644045.4639632
"B6FIFIDB",16153278.0017219
"B6FP8N6P",27804115.2051534
"B6I6B630",37917391.4256149
"B6NPPI03",28592498.6011016
"B6P36BII",89184606.387497
"B6P8NFN6",14715771.4029057
"B6PI086B",28939420.7344578
"B6PI6FB8",53725012.2954086
"B6PNBDNN",16307321.7783937
"BF00ND8I",27254549.063024
"BF06NFPP",47825772.5165554
"BF08BFPD",49672559.2264855
"BF0FBN3P",14715771.4029057
"BF0IIBD0",84522845.9302835
"BF0INPNN",79906367.1449359
"BF0NFFI3",41927850.9104135
"BF0P0PBP",21949514.4917525
"BF3003F0",31387569.0689399
"BF306I8D",19464622.9490343
"BF33F0FD",23678111.9060345
"BF33NP0F",29996130.22103
"BF363B6D",68801233.5596747
"BF38IPP3",59412007.9640335
"BF3B60P0",22666275.4903515
"BF3PI0PI",28224035.4775022
"BF66N38I",18429940.4308148
"BF68B60F",73988549.992871
"BF68DB83",32880823.56722
"BF6INFFN",22124097.8016246
"BF8DI6D0",12282763.6710403
"BF8I66D8",31172332.6140563
"BF8N6BPB",20197907.6684449
"BF8PBP86",9271879.93777093
"BF8PD863",13723545.7944404
"BF8PF0NP",41430192.6635514
"BFB8NBDI",57122217.5760399
"BFBBB808",26972540.9857022
"BFBDF30I",15208314.1628517
"BFBF008I",15034026.1920166
"BFBF3BB0",63361002.3417497
"BFBF3PFP",31252993.2097838
"BFBFPDP6",15084778.9407028
"BFD303D0",42384900.6184788
"BFD33N3D",14809380.6592253
"BFD3BDIN",48143648.6352798
"BFD3NI0B",52256920.022974
"BFDBNDIF",21041200.9570076
"BFDD03F0",13870353.4753805
"BFDD668B",14342648.1313477
"BFDDP38D",53389481.5440987
"BFDI0IFI",54578334.6322476
"BFDI80FP",27003717.2017457
"BFDIN3B8",28822453.0161159
"BFF0B0DN",25707316.5865594
"BFI00IF3",63109227.9427337
"BFI0DNPB",14747422.5167817
"BFI60B03",14711678.603889
"BFI86N83",44692026.4451044
"BFI8FF00",23059040.4563154
"BFI8NIP0",20386934.9344617
"BFIIDBD8",25092343.8545217
"BFIN3638",26351462.006787
"BFIN38P3",14715771.4029057
"BFN0088N",14715771.4029057
"BFN36PFP",14715771.4029057
"BFN808N6",69979894.8397855
"BFNIPPBN",32936821.0796149
"BFNN0PD6",14754348.1380535
"BFNN6DPB",40865228.454397
"BFNN6P0D",53342657.4003932
"BFNNDPP3",29185033.835631
"BFNP3F38",15526380.0349253
"BFP0NN0N",15355524.2634571
"BFP6DPBF",20461868.0616264
"BFP6FFDD",36752750.9516036
"BFP8333D",44753825.2838109
"BFP8F63I",15835287.4214865
"BFPIBIBD",32227358.6345467
"BP0838DI",19905410.1523527
"BP0I8800",24855709.7846431
"BP0N06N0",25680609.81987
"BP33F800",15938055.5735862
"BP33ND6I",15277268.9162337
"BP3FNB6D",42184533.3273029
"BP3N6B6F",15707163.9825197
"BP3NP066",31344919.5123193
"BP6003IB",31050447.8913387
"BP60F333",26547738.1996561
"BP60P3IN",297333962.053987
"BP68FPFP",17469180.8454619
"BP6B6DP8",16750019.7289866
"BP8B000B",17083262.1489089
"BP8BBFB0",26957608.7026847
"BP8BNI88",26302198.005986
"BP8F03I6",15539603.4792756
"BP8P8PBD",14715771.4029057
"BPB38D03",56461634.3512329
"BPB6P6IN",31579868.8455086
"BPBDBII0",17727311.6679402
"BPBF6838",48747678.3889461
"BPD03N00",22064780.0232063
"BPD0P36D",29533905.0566836
"BPD3FNB3",52361735.8386063
"BPD86FPN",25450489.0966108
